word,frequency,genre
ga,2,hiphop
lace,3,hiphop
function,3,hiphop
score,3,hiphop
flight,2,hiphop
incit,2,hiphop
war,6,hiphop
floor,4,hiphop
demand,2,hiphop
behold,4,hiphop
soldier,5,hiphop
globe,5,hiphop
proce,2,hiphop
blow,9,hiphop
swingin,3,hiphop
sword,4,hiphop
shinobi,2,hiphop
stomp,3,hiphop
ground,6,hiphop
footprint,2,hiphop
solid,2,hiphop
performin,2,hiphop
hottest,2,hiphop
germ,2,hiphop
pestil,2,hiphop
hardhead,2,hiphop
learn,10,hiphop
testament,2,hiphop
posit,4,hiphop
stand,13,hiphop
firm,2,hiphop
foreign,2,hiphop
land,4,hiphop
pan,2,hiphop
fire,7,hiphop
transform,2,hiphop
ghostrid,2,hiphop
pack,4,hiphop
streetcar,2,hiphop
twist,5,hiphop
beer,2,hiphop
cap,5,hiphop
adjourn,2,hiphop
seed,2,hiphop
sperm,2,hiphop
perm,2,hiphop
clot,2,hiphop
pot,2,hiphop
twice,2,hiphop
iron,2,hiphop
lung,2,hiphop
ta,2,hiphop
navaron,2,hiphop
slum,4,hiphop
dart,3,hiphop
true,2,hiphop
loot,5,hiphop
lp,2,hiphop
certifi,3,hiphop
chatterbox,2,hiphop
vocabulari,3,hiphop
donna,2,hiphop
cover,3,hiphop
camp,2,hiphop
groupi,3,hiphop
advantag,2,hiphop
wast,3,hiphop
deadli,3,hiphop
suprem,2,hiphop
fort,3,hiphop
compar,2,hiphop
domino,2,hiphop
art,2,hiphop
craft,2,hiphop
paragraph,2,hiphop
contain,2,hiphop
cyanid,2,hiphop
fashion,2,hiphop
catalog,2,hiphop
prais,5,hiphop
saga,2,hiphop
continu,3,hiphop
olymp,2,hiphop
torch,3,hiphop
flame,5,hiphop
thrill,3,hiphop
victori,2,hiphop
agoni,2,hiphop
defeat,2,hiphop
crush,2,hiphop
delux,2,hiphop
judgment,2,hiphop
cometh,2,hiphop
conquer,3,hiphop
allow,3,hiphop
escap,5,hiphop
sky,4,hiphop
spit,5,hiphop
immort,2,hiphop
combat,2,hiphop
fals,2,hiphop
stain,2,hiphop
jungl,7,hiphop
vigilant,2,hiphop
tantrum,2,hiphop
anthem,2,hiphop
ransom,2,hiphop
tranquil,4,hiphop
anesthet,2,hiphop
orchestra,2,hiphop
grace,2,hiphop
ballerina,2,hiphop
sicili,2,hiphop
smell,3,hiphop
axe,2,hiphop
killer,6,hiphop
adventur,2,hiphop
paint,4,hiphop
pictur,2,hiphop
sings,2,hiphop
ginseng,3,hiphop
righteou,2,hiphop
wax,4,hiphop
chaperon,2,hiphop
rotat,3,hiphop
wooden,2,hiphop
seecyph,2,hiphop
punk,4,hiphop
thousand,6,hiphop
rush,6,hiphop
sober,2,hiphop
perpendicular,2,hiphop
flare,2,hiphop
dragon,3,hiphop
lair,2,hiphop
particular,2,hiphop
travel,8,hiphop
vortex,2,hiphop
cerebr,2,hiphop
cortex,2,hiphop
nut,4,hiphop
raw,3,hiphop
sex,5,hiphop
enter,2,hiphop
ventricl,2,hiphop
clog,2,hiphop
bloodstream,2,hiphop
termin,2,hiphop
program,2,hiphop
baselin,2,hiphop
novat,2,hiphop
drunk,3,hiphop
duckin,2,hiphop
fiveyear,2,hiphop
probat,2,hiphop
outcom,2,hiphop
disastr,2,hiphop
save,4,hiphop
engrav,2,hiphop
plaqu,2,hiphop
receiv,3,hiphop
penalti,2,hiphop
torn,2,hiphop
close,7,hiphop
stray,2,hiphop
slay,4,hiphop
render,2,hiphop
helpless,2,hiphop
suffer,3,hiphop
multipl,3,hiphop
stab,2,hiphop
wound,2,hiphop
leak,2,hiphop
ninetythre,4,hiphop
came,7,hiphop
nation,7,hiphop
respect,9,hiphop
clan,5,hiphop
engag,2,hiphop
scream,7,hiphop
jamelahrief,2,hiphop
light,3,hiphop
provid,2,hiphop
energi,2,hiphop
form,3,hiphop
sight,2,hiphop
mostli,4,hiphop
intrigu,2,hiphop
drum,2,hiphop
relentless,2,hiphop
attack,5,hiphop
none,3,hiphop
laid,3,hiphop
lampin,2,hiphop
gray,4,hiphop
puma,2,hiphop
rack,2,hiphop
codein,2,hiphop
forc,6,hiphop
navi,2,hiphop
salamand,2,hiphop
twofac,2,hiphop
scum,2,hiphop
numb,2,hiphop
shalamar,2,hiphop
eightyon,2,hiphop
convinc,2,hiphop
dollar,2,hiphop
convent,2,hiphop
sonni,2,hiphop
liston,2,hiphop
permiss,2,hiphop
allah,2,hiphop
fasten,2,hiphop
luck,2,hiphop
humili,2,hiphop
english,4,hiphop
dutch,2,hiphop
nobl,2,hiphop
drew,2,hiphop
ali,3,hiphop
genoves,2,hiphop
caesar,2,hiphop
rough,2,hiphop
turbul,2,hiphop
burst,2,hiphop
split,2,hiphop
megahertz,2,hiphop
verbal,2,hiphop
foul,3,hiphop
connect,4,hiphop
shai,2,hiphop
swift,4,hiphop
notar,2,hiphop
highris,2,hiphop
york,6,hiphop
gank,2,hiphop
advis,2,hiphop
dosag,2,hiphop
deleg,4,hiphop
feroci,2,hiphop
mediterranean,2,hiphop
traffic,2,hiphop
chancellor,4,hiphop
whitegold,2,hiphop
tarantula,2,hiphop
truck,2,hiphop
diesel,3,hiphop
substantiala,2,hiphop
max,2,hiphop
undivid,2,hiphop
sicken,2,hiphop
guarante,4,hiphop
rod,3,hiphop
stricklandi,1,hiphop
skulli,3,hiphop
carniv,5,hiphop
room,10,hiphop
embarass,1,hiphop
whaat,1,hiphop
pow,2,hiphop
composit,2,hiphop
tequila,2,hiphop
worm,2,hiphop
lemon,2,hiphop
salt,2,hiphop
haha,2,hiphop
clef,2,hiphop
bathroom,1,hiphop
tub,1,hiphop
ahhh,1,hiphop
shout,5,hiphop
willi,1,hiphop
playin,5,hiphop
infrar,1,hiphop
scope,1,hiphop
movement,1,hiphop
zoom,1,hiphop
toon,1,hiphop
bride,1,hiphop
though,2,hiphop
groom,1,hiphop
husband,2,hiphop
assum,1,hiphop
trunk,4,hiphop
platoon,1,hiphop
wyclef,2,hiphop
sev,1,hiphop
elvi,1,hiphop
graceland,1,hiphop
scare,1,hiphop
sorri,2,hiphop
natur,1,hiphop
slept,2,hiphop
enemi,3,hiphop
doubleohseven,1,hiphop
hahahahaha,1,hiphop
explod,1,hiphop
blaooww,1,hiphop
half,1,hiphop
gypsi,1,hiphop
skunk,1,hiphop
sellin,2,hiphop
aiyyo,1,hiphop
seven,1,hiphop
steppin,1,hiphop
writin,1,hiphop
lethal,1,hiphop
weapon,2,hiphop
ding,1,hiphop
lesson,1,hiphop
session,1,hiphop
suggest,1,hiphop
practic,1,hiphop
freshman,1,hiphop
sophomor,1,hiphop
junior,1,hiphop
senior,1,hiphop
graduat,2,hiphop
rucku,1,hiphop
wonder,2,hiphop
produc,1,hiphop
royalti,1,hiphop
donni,1,hiphop
eina,1,hiphop
humbl,1,hiphop
bummi,1,hiphop
neat,1,hiphop
group,2,hiphop
heartbeat,1,hiphop
pushin,1,hiphop
runnin,1,hiphop
lawsuit,1,hiphop
exampl,1,hiphop
front,5,hiphop
least,1,hiphop
anticip,2,hiphop
spotlight,1,hiphop
guitar,1,hiphop
discipl,1,hiphop
surviv,2,hiphop
hah,2,hiphop
championship,1,hiphop
peac,6,hiphop
revolut,3,hiphop
condom,1,hiphop
air,6,hiphop
mama,4,hiphop
whether,2,hiphop
bubbl,2,hiphop
ting,2,hiphop
fella,2,hiphop
refuge,1,hiphop
hang,3,hiphop
roller,2,hiphop
rink,1,hiphop
skatin,1,hiphop
nineseven,1,hiphop
recordal,1,hiphop
nap,1,hiphop
hoo,2,hiphop
hay,2,hiphop
breez,1,hiphop
brown,5,hiphop
weav,1,hiphop
palm,1,hiphop
coconut,2,hiphop
dip,7,hiphop
dunkin,1,hiphop
donut,1,hiphop
slut,2,hiphop
fathership,1,hiphop
invit,1,hiphop
toupe,1,hiphop
seventh,1,hiphop
rester,1,hiphop
screenplay,1,hiphop
slump,1,hiphop
nothin,4,hiphop
blast,3,hiphop
rash,1,hiphop
piss,1,hiphop
meal,1,hiphop
grill,2,hiphop
welfar,1,hiphop
shame,1,hiphop
nuh,1,hiphop
tuh,1,hiphop
ba,2,hiphop
bra,1,hiphop
tight,3,hiphop
alright,3,hiphop
tonight,1,hiphop
ho0,1,hiphop
stankin,1,hiphop
appreci,1,hiphop
pussi,1,hiphop
satisfi,3,hiphop
treat,2,hiphop
lolli,1,hiphop
slob,1,hiphop
doo,4,hiphop
toss,1,hiphop
salad,1,hiphop
alon,2,hiphop
buryin,1,hiphop
backyard,1,hiphop
someon,1,hiphop
el,2,hiphop
dirt,3,hiphop
rover,1,hiphop
sniffin,1,hiphop
pardon,4,hiphop
grass,1,hiphop
lawn,1,hiphop
haa,1,hiphop
dedic,3,hiphop
ne,1,hiphop
ii,1,hiphop
nasti,2,hiphop
backup,1,hiphop
dancer,1,hiphop
en,1,hiphop
vogu,1,hiphop
lil,2,hiphop
rb,1,hiphop
video,2,hiphop
spinnin,2,hiphop
bookworm,2,hiphop
speak,4,hiphop
spell,1,hiphop
fisher,1,hiphop
timberland,1,hiphop
chukka,1,hiphop
fucka,1,hiphop
lamont,1,hiphop
sanford,1,hiphop
shirt,5,hiphop
whaddaya,1,hiphop
dummi,1,hiphop
kat,1,hiphop
wearin,1,hiphop
rag,1,hiphop
curtainit,1,hiphop
simpl,2,hiphop
rather,2,hiphop
scar,2,hiphop
reciproc,2,hiphop
pretend,1,hiphop
grow,3,hiphop
workin,7,hiphop
hurt,4,hiphop
uhhuh,2,hiphop
explain,2,hiphop
els,3,hiphop
cri,9,hiphop
mecom,1,hiphop
harlem,3,hiphop
boogi,1,hiphop
bronx,1,hiphop
staten,1,hiphop
guantanamera,16,hiphop
cuban,4,hiphop
cigar,4,hiphop
guajira,8,hiphop
afar,4,hiphop
haiti,1,hiphop
overlook,1,hiphop
cuba,2,hiphop
remind,1,hiphop
latin,1,hiphop
uncl,2,hiphop
fortyf,1,hiphop
aliv,3,hiphop
grown,1,hiphop
virgin,1,hiphop
averag,1,hiphop
caterpillar,1,hiphop
butterfli,1,hiphop
pac,1,hiphop
invad,2,hiphop
chunli,1,hiphop
wed,3,hiphop
fighter,1,hiphop
nickel,3,hiphop
dime,3,hiphop
soy,2,hiphop
una,2,hiphop
mujer,2,hiphop
sincera,2,hiphop
dond,2,hiphop
crece,2,hiphop
la,8,hiphop
palma,2,hiphop
ant,1,hiphop
morir,1,hiphop
quiero,3,hiphop
cantar,1,hiphop
mi,1,hiphop
verso,1,hiphop
del,1,hiphop
alma,1,hiphop
te,2,hiphop
mamá,1,hiphop
mamacita,1,hiphop
stake,1,hiphop
fornic,3,hiphop
trait,1,hiphop
geniu,1,hiphop
goddess,1,hiphop
venu,2,hiphop
angri,1,hiphop
selección,1,hiphop
complexión,1,hiphop
lexicon,1,hiphop
lexington,1,hiphop
mexican,1,hiphop
fell,1,hiphop
movado,1,hiphop
shook,1,hiphop
hip,4,hiphop
delgado,1,hiphop
apollo,1,hiphop
sent,1,hiphop
dim,1,hiphop
sum,1,hiphop
patient,1,hiphop
businessmen,1,hiphop
purpos,1,hiphop
politician,1,hiphop
plan,3,hiphop
infiltr,1,hiphop
servic,1,hiphop
gentl,1,hiphop
flower,1,hiphop
fertil,1,hiphop
persona,1,hiphop
flytrap,1,hiphop
primadonna,1,hiphop
qué,2,hiphop
será,2,hiphop
dinero,1,hiphop
dinera,1,hiphop
guantanamerarelax,1,hiphop
settl,13,hiphop
honey,1,hiphop
mesmer,1,hiphop
fatass,1,hiphop
thigh,1,hiphop
poetri,1,hiphop
everyday,1,hiphop
trot,1,hiphop
phife,14,hiphop
diggi,1,hiphop
yellow,1,hiphop
puero,1,hiphop
rican,1,hiphop
haitian,1,hiphop
dawg,3,hiphop
zulu,3,hiphop
told,5,hiphop
jam,2,hiphop
htown,1,hiphop
bbd,1,hiphop
bedroom,1,hiphop
pretti,1,hiphop
bout,4,hiphop
rout,2,hiphop
frenzi,1,hiphop
horni,4,hiphop
state,1,hiphop
relat,1,hiphop
stretch,1,hiphop
bawl,1,hiphop
domepiec,1,hiphop
pride,1,hiphop
teflon,1,hiphop
putang,1,hiphop
origin,4,hiphop
rude,1,hiphop
coy,1,hiphop
convoy,1,hiphop
hon,2,hiphop
madelin,1,hiphop
wood,1,hiphop
malik,1,hiphop
fivefoot,1,hiphop
week,3,hiphop
simpli,3,hiphop
label,1,hiphop
yap,1,hiphop
hardli,1,hiphop
l,1,hiphop
swing,2,hiphop
ep,1,hiphop
jeep,1,hiphop
discret,1,hiphop
approv,1,hiphop
elop,1,hiphop
sink,2,hiphop
hernia,1,hiphop
couch,3,hiphop
seaman,1,hiphop
furnitur,1,hiphop
shahe,3,hiphop
extra,4,hiphop
p,1,hiphop
staci,1,hiphop
lg,1,hiphop
charact,1,hiphop
mous,1,hiphop
downi,1,hiphop
skinni,3,hiphop
deal,3,hiphop
nurtur,2,hiphop
lauryn,2,hiphop
far,4,hiphop
ghetto,6,hiphop
suburban,6,hiphop
recal,7,hiphop
jerusalem,6,hiphop
hootavil,2,hiphop
grew,2,hiphop
ivi,2,hiphop
quartervil,2,hiphop
fun,7,hiphop
guy,5,hiphop
carter,2,hiphop
rode,3,hiphop
mongoos,2,hiphop
dark,3,hiphop
stolen,2,hiphop
bonton,2,hiphop
twenti,2,hiphop
cent,2,hiphop
springfield,2,hiphop
popsicl,2,hiphop
saturday,2,hiphop
kungfu,2,hiphop
main,2,hiphop
tonic,2,hiphop
dred,2,hiphop
coco,2,hiphop
bread,2,hiphop
patch,3,hiphop
tongu,3,hiphop
frelnghuysen,2,hiphop
leather,2,hiphop
doug,2,hiphop
rick,2,hiphop
drill,3,hiphop
munn,2,hiphop
hawthorn,2,hiphop
orang,2,hiphop
borlin,2,hiphop
pool,2,hiphop
marker,2,hiphop
juli,2,hiphop
4th,2,hiphop
race,2,hiphop
parker,2,hiphop
firework,2,hiphop
martin,2,hiphop
stadium,2,hiphop
untouch,2,hiphop
psp,2,hiphop
thief,2,hiphop
irvington,2,hiphop
hillsid,2,hiphop
cop,4,hiphop
selfdestruct,2,hiphop
muslim,2,hiphop
sensat,3,hiphop
outofst,2,hiphop
jack,8,hiphop
nah,2,hiphop
wish,4,hiphop
backw,1,hiphop
award,10,hiphop
tour,8,hiphop
muhammad,8,hiphop
nj,2,hiphop
nc,3,hiphop
oaktown,1,hiphop
san,1,hiphop
fran,1,hiphop
st,2,hiphop
sublim,1,hiphop
enjoy,1,hiphop
concubin,1,hiphop
coat,1,hiphop
gem,1,hiphop
indian,1,hiphop
recit,1,hiphop
hymn,1,hiphop
momo,1,hiphop
ludicr,1,hiphop
speedi,1,hiphop
infecti,1,hiphop
slowmo,1,hiphop
eighti,2,hiphop
j,1,hiphop
promo,1,hiphop
quest,11,hiphop
paper,2,hiphop
caper,1,hiphop
side,8,hiphop
residenti,1,hiphop
quester,1,hiphop
almost,1,hiphop
lose,1,hiphop
crap,1,hiphop
univers,1,hiphop
knowledg,2,hiphop
dolo,1,hiphop
delf,1,hiphop
angl,1,hiphop
acut,1,hiphop
thatcom,1,hiphop
thatok,1,hiphop
wettin,1,hiphop
brotha,1,hiphop
build,2,hiphop
workshop,1,hiphop
chinatown,2,hiphop
spokan,2,hiphop
london,3,hiphop
tokyo,2,hiphop
houston,2,hiphop
delawar,2,hiphop
dc,2,hiphop
dalla,2,hiphop
slid,1,hiphop
buddi,29,hiphop
without,6,hiphop
kryptonit,1,hiphop
superman,1,hiphop
dynomutt,1,hiphop
phifer,2,hiphop
sloppi,1,hiphop
anonym,1,hiphop
copi,1,hiphop
notch,2,hiphop
le,2,hiphop
limit,1,hiphop
path,4,hiphop
nonbeliev,1,hiphop
statu,2,hiphop
brave,2,hiphop
yanke,1,hiphop
phat,1,hiphop
bambi,1,hiphop
wackest,1,hiphop
laugh,2,hiphop
longer,2,hiphop
dc20,1,hiphop
aircraft,1,hiphop
deffer,1,hiphop
garbag,1,hiphop
elsewher,1,hiphop
sc,2,hiphop
maryland,1,hiphop
orlean,1,hiphop
motown,2,hiphop
vaqtip,1,hiphop
linden,2,hiphop
presenc,3,hiphop
fittin,1,hiphop
footer,1,hiphop
frankfurt,1,hiphop
spiffi,1,hiphop
tidbit,1,hiphop
smidgen,1,hiphop
messag,2,hiphop
pigeon,1,hiphop
microphon,5,hiphop
introduct,1,hiphop
telegram,1,hiphop
energ,1,hiphop
segundo,1,hiphop
along,1,hiphop
repli,1,hiphop
special,1,hiphop
shot,8,hiphop
pal,1,hiphop
despis,1,hiphop
vex,2,hiphop
contest,1,hiphop
misbehav,1,hiphop
correct,2,hiphop
jim,1,hiphop
erect,1,hiphop
aura,1,hiphop
promot,1,hiphop
junk,1,hiphop
bulli,1,hiphop
extrem,1,hiphop
zack,1,hiphop
cousin,3,hiphop
sender,1,hiphop
resurrector,1,hiphop
okay,3,hiphop
key,3,hiphop
scrawni,1,hiphop
lou,1,hiphop
brock,1,hiphop
speed,2,hiphop
agil,1,hiphop
hundr,2,hiphop
percent,1,hiphop
intellig,1,hiphop
optic,1,hiphop
present,2,hiphop
sizzl,1,hiphop
retina,1,hiphop
gain,1,hiphop
sad,1,hiphop
industri,3,hiphop
rule,2,hiphop
four,3,hiphop
compani,2,hiphop
shadi,1,hiphop
doubt,2,hiphop
forum,1,hiphop
storm,1,hiphop
proper,2,hiphop
hammer,1,hiphop
virginia,1,hiphop
yallcan,1,hiphop
tribe,9,hiphop
doe,2,hiphop
comprehend,1,hiphop
measur,1,hiphop
viber,1,hiphop
fuzz,1,hiphop
wipe,1,hiphop
urg,1,hiphop
jitterbug,1,hiphop
hug,1,hiphop
afrocentr,1,hiphop
shrug,1,hiphop
fill,6,hiphop
lower,1,hiphop
plateau,1,hiphop
nipper,1,hiphop
doggi,1,hiphop
shove,1,hiphop
snug,1,hiphop
glove,1,hiphop
dove,1,hiphop
layer,1,hiphop
poem,1,hiphop
sayer,1,hiphop
conveyor,1,hiphop
dinkin,1,hiphop
mayor,1,hiphop
follow,2,hiphop
behavior,1,hiphop
garment,1,hiphop
instruct,1,hiphop
obey,1,hiphop
recip,1,hiphop
savor,1,hiphop
doesnt,1,hiphop
minor,1,hiphop
major,1,hiphop
player,1,hiphop
inhal,1,hiphop
airher,1,hiphop
scenario,7,hiphop
ayo,1,hiphop
bo,4,hiphop
didawg,1,hiphop
batteri,1,hiphop
includ,1,hiphop
attach,1,hiphop
bacon,1,hiphop
imposs,2,hiphop
broadway,1,hiphop
joe,1,hiphop
nyquil,1,hiphop
z,1,hiphop
troop,2,hiphop
scoop,1,hiphop
short,1,hiphop
handsom,1,hiphop
fume,1,hiphop
due,6,hiphop
acknowledg,1,hiphop
border,1,hiphop
taco,1,hiphop
wreck,2,hiphop
getgo,1,hiphop
sweat,4,hiphop
vibe,2,hiphop
outsid,2,hiphop
may,3,hiphop
bob,3,hiphop
marley,2,hiphop
lay,1,hiphop
payback,1,hiphop
evolv,1,hiphop
gate,2,hiphop
contact,1,hiphop
bip,1,hiphop
flip,5,hiphop
east,2,hiphop
coast,1,hiphop
romp,1,hiphop
north,2,hiphop
cakalaka,1,hiphop
checkacheckacheck,1,hiphop
loop,1,hiphop
cow,1,hiphop
skill,42,hiphop
textbook,1,hiphop
doodoo,2,hiphop
arsenio,1,hiphop
scoobi,1,hiphop
whoopi,1,hiphop
smore,1,hiphop
smother,1,hiphop
shade,3,hiphop
sea,3,hiphop
shore,1,hiphop
shipshap,1,hiphop
plush,1,hiphop
grape,1,hiphop
ape,1,hiphop
pape,1,hiphop
drake,1,hiphop
bake,2,hiphop
wake,6,hiphop
lah,1,hiphop
eader,1,hiphop
leader,2,hiphop
innerspac,1,hiphop
allig,1,hiphop
weasel,1,hiphop
inflat,1,hiphop
incorpor,1,hiphop
inc,1,hiphop
flat,1,hiphop
howd,1,hiphop
mission,3,hiphop
sublimin,2,hiphop
crime,1,hiphop
crimin,1,hiphop
groovi,1,hiphop
hibern,1,hiphop
elat,1,hiphop
busta,3,hiphop
rebuk,1,hiphop
rambunct,1,hiphop
throughout,1,hiphop
sphere,1,hiphop
level,2,hiphop
violat,2,hiphop
agit,1,hiphop
ego,1,hiphop
combin,1,hiphop
juic,2,hiphop
heel,1,hiphop
rewind,1,hiphop
impact,1,hiphop
cannon,1,hiphop
brag,1,hiphop
necessari,1,hiphop
librari,1,hiphop
gosh,2,hiphop
ital,1,hiphop
stew,1,hiphop
peter,1,hiphop
tosh,1,hiphop
squadron,1,hiphop
raow,2,hiphop
dungeon,2,hiphop
sag,1,hiphop
turban,1,hiphop
ripe,1,hiphop
stale,1,hiphop
urin,1,hiphop
chickitychoco,1,hiphop
chocol,2,hiphop
cock,2,hiphop
buttcheek,1,hiphop
sync,1,hiphop
rippin,2,hiphop
horatio,1,hiphop
observ,1,hiphop
mothafucka,1,hiphop
scenariokick,1,hiphop
homework,2,hiphop
preach,1,hiphop
jerk,1,hiphop
caught,3,hiphop
hypocrit,1,hiphop
porno,1,hiphop
mag,1,hiphop
cloth,2,hiphop
nois,1,hiphop
aw,1,hiphop
partyunivers,1,hiphop
perfect,41,hiphop
mortal,1,hiphop
motiv,1,hiphop
afrika,1,hiphop
bambaataa,1,hiphop
search,4,hiphop
tone,1,hiphop
poni,1,hiphop
giddi,1,hiphop
unknown,2,hiphop
choru,2,hiphop
instant,1,hiphop
student,1,hiphop
age,1,hiphop
exercis,2,hiphop
quot,1,hiphop
shakespear,1,hiphop
upon,3,hiphop
complet,2,hiphop
teas,4,hiphop
futurist,1,hiphop
loos,4,hiphop
spaci,1,hiphop
romant,1,hiphop
ocean,1,hiphop
perfer,1,hiphop
moment,2,hiphop
parad,1,hiphop
psychadel,1,hiphop
bigg,1,hiphop
sonic,1,hiphop
soulson,2,hiphop
insti,1,hiphop
past,4,hiphop
peaktriump,1,hiphop
champion,1,hiphop
answerin,1,hiphop
crash,1,hiphop
soundman,1,hiphop
damagin,1,hiphop
1st,1,hiphop
gener,2,hiphop
bend,1,hiphop
mental,2,hiphop
whisper,1,hiphop
lord,6,hiphop
threat,1,hiphop
deliver,1,hiphop
bustin,2,hiphop
hole,3,hiphop
hinder,1,hiphop
instrument,1,hiphop
headphon,1,hiphop
eardrum,2,hiphop
medison,1,hiphop
syrum,1,hiphop
discu,1,hiphop
immagr,1,hiphop
dusti,1,hiphop
rusti,1,hiphop
husti,1,hiphop
hungri,1,hiphop
dopest,2,hiphop
shadow,3,hiphop
locust,3,hiphop
messeng,2,hiphop
baggi,1,hiphop
denim,1,hiphop
saviour,1,hiphop
strike,1,hiphop
snake,1,hiphop
venom,1,hiphop
frequent,1,hiphop
trip,1,hiphop
pharmacist,1,hiphop
sic,1,hiphop
paramed,1,hiphop
antibiot,1,hiphop
administr,1,hiphop
waitin,2,hiphop
creation,1,hiphop
strain,2,hiphop
dose,1,hiphop
migrain,1,hiphop
sens,2,hiphop
maintan,1,hiphop
refrain,1,hiphop
choos,1,hiphop
embrac,1,hiphop
n,2,hiphop
basslin,1,hiphop
lacer,1,hiphop
spoken,1,hiphop
revers,1,hiphop
backward,1,hiphop
opposit,1,hiphop
reviv,1,hiphop
desigan,1,hiphop
drunken,1,hiphop
spirit,3,hiphop
intox,1,hiphop
self…no,1,hiphop
awesom,1,hiphop
annoint,1,hiphop
activist,1,hiphop
clench,1,hiphop
activ,1,hiphop
interpret,1,hiphop
propheci,1,hiphop
spray,2,hiphop
lisp,1,hiphop
ay,1,hiphop
uplift,1,hiphop
planet,1,hiphop
biblic,1,hiphop
commnad,1,hiphop
earthquak,1,hiphop
warpath,1,hiphop
sensei,1,hiphop
gc,1,hiphop
remnant,1,hiphop
bretheren,1,hiphop
epsi,1,hiphop
consequ,1,hiphop
plagu,1,hiphop
saliva,1,hiphop
liva,1,hiphop
entir,2,hiphop
empir,1,hiphop
critic,1,hiphop
acclaim,1,hiphop
recognit,1,hiphop
glori,1,hiphop
messiah,1,hiphop
shoulder,1,hiphop
prior,1,hiphop
avalanch,1,hiphop
boulder,3,hiphop
solar,1,hiphop
thouht,1,hiphop
hound,1,hiphop
heaven,1,hiphop
severin,1,hiphop
henchman,1,hiphop
gentleman,1,hiphop
catchin,1,hiphop
bait,1,hiphop
fisherman,1,hiphop
weaponsbut,1,hiphop
disarm,1,hiphop
amplifi,1,hiphop
rabbi,1,hiphop
injuri,1,hiphop
corp,1,hiphop
naw,1,hiphop
viru,1,hiphop
sssssssssssssss…n,1,hiphop
contagi,1,hiphop
emce,1,hiphop
gloriou,1,hiphop
pathet,1,hiphop
lash,1,hiphop
limmerick,1,hiphop
dynam,1,hiphop
everytim,1,hiphop
credit,1,hiphop
shouldnt,4,hiphop
hesit,1,hiphop
role,1,hiphop
succeed,12,hiphop
easili,1,hiphop
etern,1,hiphop
chemistri,1,hiphop
thang,4,hiphop
ooooh,1,hiphop
shi,1,hiphop
buggin,1,hiphop
towhat,1,hiphop
stricklanda,1,hiphop
develop,2,hiphop
awaken,1,hiphop
buddha,2,hiphop
join,1,hiphop
rank,1,hiphop
fulltim,1,hiphop
task,1,hiphop
sake,1,hiphop
enlighten,2,hiphop
reap,1,hiphop
shantideva,1,hiphop
brought,4,hiphop
dharma,2,hiphop
earn,1,hiphop
deepest,2,hiphop
sentient,1,hiphop
solidifi,1,hiphop
glad,2,hiphop
anyon,1,hiphop
flak,1,hiphop
react,2,hiphop
insecur,1,hiphop
opportun,1,hiphop
patienc,1,hiphop
person,1,hiphop
nip,1,hiphop
worsen,1,hiphop
theyv,1,hiphop
done,5,hiphop
creat,2,hiphop
circumst,1,hiphop
fear,1,hiphop
releas,1,hiphop
therefor,1,hiphop
despit,1,hiphop
bodhisattva,1,hiphop
strength,3,hiphop
within,1,hiphop
length,1,hiphop
import,1,hiphop
strive,1,hiphop
wealth,1,hiphop
interconnected,1,hiphop
everyon,3,hiphop
decid,2,hiphop
highest,1,hiphop
altruist,1,hiphop
achiev,1,hiphop
buddhahood,1,hiphop
pledg,1,hiphop
lifetim,1,hiphop
vow,2,hiphop
harm,1,hiphop
whove,1,hiphop
samsaray,1,hiphop
tha,21,hiphop
friday,5,hiphop
everythang,1,hiphop
poppin,2,hiphop
yakiti,1,hiphop
yak,1,hiphop
earl,1,hiphop
mack,4,hiphop
super,4,hiphop
ropin,1,hiphop
hort,1,hiphop
eighteen,1,hiphop
rearview,1,hiphop
mirror,1,hiphop
vibratin,1,hiphop
dayton,1,hiphop
nuttin,1,hiphop
overcrowdin,1,hiphop
harrison,1,hiphop
highway,1,hiphop
vega,2,hiphop
neighborhood,1,hiphop
standin,1,hiphop
edg,1,hiphop
tag,1,hiphop
satan,1,hiphop
willin,3,hiphop
latest,1,hiphop
trippin,1,hiphop
neva,1,hiphop
slippin,1,hiphop
bg,1,hiphop
tah,5,hiphop
og,2,hiphop
homey,1,hiphop
darth,1,hiphop
vada,1,hiphop
khaki,1,hiphop
taylor,1,hiphop
smoka,1,hiphop
chase,2,hiphop
cat,1,hiphop
hoodrat,1,hiphop
braid,1,hiphop
dreadlock,1,hiphop
flyin,1,hiphop
underground,4,hiphop
pussyhound,1,hiphop
wide,2,hiphop
indo,1,hiphop
nintendo,1,hiphop
rat,1,hiphop
tat,2,hiphop
pelvic,1,hiphop
thrust,2,hiphop
rubber,1,hiphop
bound,1,hiphop
oven,1,hiphop
nappi,1,hiphop
hivll,1,hiphop
sideway,1,hiphop
west,2,hiphop
yeahthi,1,hiphop
album,1,hiphop
doin,2,hiphop
dawnin,1,hiphop
mornin,1,hiphop
longin,1,hiphop
sun,2,hiphop
shinin,1,hiphop
awnin,1,hiphop
formal,1,hiphop
inspir,1,hiphop
goof,1,hiphop
slice,2,hiphop
sendin,1,hiphop
soothin,1,hiphop
bazooka,1,hiphop
usin,1,hiphop
proven,1,hiphop
movin,21,hiphop
