word,frequency,genre
everyth,11,reggae
everybodi,2,reggae
feel,68,reggae
high,5,reggae
look,43,reggae
ohhoo,2,reggae
lord,45,reggae
struggl,3,reggae
sick,3,reggae
tire,3,reggae
ofa,2,reggae
ismskism,2,reggae
game,9,reggae
dyin,3,reggae
n,2,reggae
goin,4,reggae
ina,14,reggae
jesu,2,reggae
name,16,reggae
almighti,5,reggae
live,30,reggae
fool,14,reggae
sometim,3,reggae
time,60,reggae
better,12,reggae
git,2,reggae
fighthit,1,reggae
nah,33,reggae
na,48,reggae
hot,38,reggae
stepper,21,reggae
murder,91,reggae
lyric,25,reggae
gangster,21,reggae
pick,10,reggae
crew,14,reggae
de,102,reggae
area,9,reggae
still,48,reggae
like,175,reggae
die,14,reggae
ye,50,reggae
multipli,6,reggae
anyon,8,reggae
test,6,reggae
hear,24,reggae
fat,6,reggae
ladi,6,reggae
sing,24,reggae
act,6,reggae
rico,5,reggae
bo,6,reggae
touch,7,reggae
uhoh,6,reggae
chchchang,6,reggae
chang,22,reggae
excus,8,reggae
mister,15,reggae
offic,6,reggae
extraordinari,3,reggae
juic,3,reggae
strawberri,3,reggae
burn,49,reggae
babi,37,reggae
cut,6,reggae
fade,6,reggae
juggl,3,reggae
say,94,reggae
everi,50,reggae
dial,3,reggae
emerg,4,reggae
start,11,reggae
jackrabbit,3,reggae
finish,3,reggae
front,3,reggae
night,34,reggae
jack,3,reggae
daddi,6,reggae
mack,11,reggae
left,5,reggae
mayb,7,reggae
aint,22,reggae
homi,3,reggae
top,8,reggae
celebr,11,reggae
g,3,reggae
big,23,reggae
bow,10,reggae
ya,22,reggae
danger,26,reggae
hey,56,reggae
da,9,reggae
dathes,1,reggae
ten,6,reggae
command,5,reggae
given,2,reggae
woman,38,reggae
inspir,1,reggae
princ,1,reggae
buster,1,reggae
thou,8,reggae
two,9,reggae
though,5,reggae
encourag,1,reggae
neither,6,reggae
kiss,4,reggae
caress,3,reggae
jealou,1,reggae
readi,9,reggae
lay,10,reggae
low,5,reggae
may,6,reggae
intrud,1,reggae
three,9,reggae
rememb,39,reggae
honor,11,reggae
obey,2,reggae
whim,1,reggae
fanci,3,reggae
seven,2,reggae
week,1,reggae
twice,1,reggae
sunday,1,reggae
ever,16,reggae
0f,1,reggae
four,12,reggae
also,1,reggae
five,10,reggae
provok,1,reggae
anger,1,reggae
wrath,1,reggae
descend,1,reggae
upon,1,reggae
heavili,1,reggae
six,4,reggae
search,1,reggae
pocket,10,reggae
annoy,1,reggae
hearsay,1,reggae
shout,1,reggae
street,9,reggae
anoth,20,reggae
wait,20,reggae
intellig,1,reggae
home,10,reggae
decent,1,reggae
funni,1,reggae
detest,1,reggae
scandal,1,reggae
public,1,reggae
place,18,reggae
eight,1,reggae
drink,7,reggae
use,6,reggae
profan,1,reggae
languag,1,reggae
bad,1,reggae
habit,1,reggae
nine,1,reggae
commit,3,reggae
adulteri,1,reggae
world,25,reggae
guilti,8,reggae
covet,1,reggae
thi,1,reggae
neighbor,5,reggae
dress,3,reggae
shoe,1,reggae
bureau,1,reggae
bed,5,reggae
hat,1,reggae
anyth,4,reggae
attent,2,reggae
sale,1,reggae
store,2,reggae
thee,1,reggae
actual,1,reggae
need,14,reggae
purpos,1,reggae
womani,1,reggae
shoot,22,reggae
sheriff,14,reggae
wa,64,reggae
justifi,1,reggae
mistak,1,reggae
somebodi,2,reggae
liabl,1,reggae
tha,7,reggae
la,1,reggae
war,24,reggae
field,4,reggae
makin,2,reggae
shield,1,reggae
soul,13,reggae
young,14,reggae
brother,8,reggae
loos,1,reggae
control,6,reggae
seem,5,reggae
maintain,1,reggae
watch,17,reggae
kick,2,reggae
theyll,10,reggae
put,9,reggae
twist,1,reggae
nobodi,1,reggae
hommi,5,reggae
polic,2,reggae
alway,10,reggae
tryin,7,reggae
pin,1,reggae
bullshit,2,reggae
crime,4,reggae
attract,3,reggae
cop,7,reggae
gun,7,reggae
cuff,3,reggae
cell,3,reggae
stuff,3,reggae
stick,2,reggae
boy,21,reggae
blue,8,reggae
assumpiton,1,reggae
slaveri,17,reggae
u,51,reggae
somethin,2,reggae
pull,4,reggae
bumpin,1,reggae
made,17,reggae
song,32,reggae
profess,2,reggae
music,85,reggae
protect,1,reggae
gat,1,reggae
shot,22,reggae
deputiy,1,reggae
blast,2,reggae
leav,17,reggae
find,20,reggae
harras,1,reggae
wrong,8,reggae
clan,1,reggae
arrest,1,reggae
daydog,1,reggae
strap,1,reggae
okay,1,reggae
work,23,reggae
fake,1,reggae
snake,1,reggae
straight,5,reggae
pen,1,reggae
jake,1,reggae
ingonna,1,reggae
pack,6,reggae
whole,10,reggae
suitcas,4,reggae
throw,11,reggae
car,6,reggae
drive,8,reggae
face,13,reggae
wed,5,reggae
run,30,reggae
hide,11,reggae
cous,6,reggae
bride,5,reggae
mortgag,1,reggae
follow,2,reggae
white,3,reggae
line,4,reggae
town,24,reggae
real,7,reggae
job,3,reggae
pushi,1,reggae
wife,5,reggae
ground,6,reggae
turn,13,reggae
shell,3,reggae
tri,39,reggae
push,4,reggae
step,2,reggae
ga,2,reggae
limousin,2,reggae
goona,2,reggae
slip,1,reggae
back,28,reggae
limousinether,1,reggae
natur,5,reggae
mystic,6,reggae
blow,9,reggae
air,4,reggae
listen,4,reggae
care,21,reggae
trumpet,2,reggae
last,10,reggae
ask,8,reggae
way,12,reggae
lie,4,reggae
realiti,4,reggae
answer,1,reggae
question,3,reggae
imposs,1,reggae
past,7,reggae
airthi,1,reggae
trenchtown,26,reggae
experi,1,reggae
jamaica,3,reggae
bob,1,reggae
marley,1,reggae
wailer,1,reggae
hit,22,reggae
pain,13,reggae
rock,35,reggae
fish,4,reggae
sprat,2,reggae
reap,2,reggae
sow,2,reggae
everyon,17,reggae
slum,2,reggae
child,18,reggae
cri,37,reggae
jahjah,4,reggae
your,50,reggae
kingston,4,reggae
groov,11,reggae
whoa,26,reggae
fe,4,reggae
galang,4,reggae
cold,16,reggae
brutal,1,reggae
rockstir,1,reggae
darlin,14,reggae
stir,38,reggae
ooh,35,reggae
long,28,reggae
togeth,28,reggae
sinc,3,reggae
ohohohoh,5,reggae
ohoh,4,reggae
said,42,reggae
clear,1,reggae
wood,10,reggae
blaze,2,reggae
fire,7,reggae
satisfi,14,reggae
heart,33,reggae
desir,6,reggae
minut,3,reggae
ohohoh,2,reggae
wooh,6,reggae
mm,1,reggae
quench,5,reggae
thirsti,1,reggae
cool,1,reggae
recip,1,reggae
tasti,1,reggae
show,1,reggae
pot,1,reggae
wo,8,reggae
ohah,1,reggae
babe,1,reggae
wooa,1,reggae
itso,1,reggae
ident,18,reggae
race,9,reggae
commerci,5,reggae
polit,6,reggae
must,26,reggae
done,10,reggae
east,5,reggae
west,5,reggae
north,4,reggae
south,6,reggae
everywher,8,reggae
identitytel,1,reggae
quick,1,reggae
tend,1,reggae
someth,26,reggae
broken,1,reggae
case,1,reggae
patient,1,reggae
mickey,1,reggae
thirst,3,reggae
wors,4,reggae
doc,2,reggae
attend,2,reggae
clock,2,reggae
prescript,2,reggae
remedi,2,reggae
hurt,6,reggae
sure,11,reggae
cure,1,reggae
nursesh,1,reggae
parti,6,reggae
hearti,1,reggae
fine,2,reggae
shiftin,1,reggae
coke,1,reggae
laughin,1,reggae
joke,1,reggae
pimper,15,reggae
paradis,15,reggae
ego,5,reggae
feed,4,reggae
model,1,reggae
latest,1,reggae
fashion,3,reggae
oobe,3,reggae
doob,3,reggae
doo,3,reggae
scrambl,1,reggae
passion,1,reggae
fli,1,reggae
blues,1,reggae
ohhohohoho,1,reggae
woooooo,1,reggae
sorri,8,reggae
victim,1,reggae
soon,5,reggae
lose,7,reggae
track,4,reggae
stock,5,reggae
shelf,2,reggae
woofashion,1,reggae
dread,49,reggae
busi,17,reggae
materi,3,reggae
style,3,reggae
kind,3,reggae
origin,3,reggae
rasta,13,reggae
majesti,15,reggae
chant,4,reggae
red,6,reggae
green,8,reggae
black,8,reggae
conceipt,1,reggae
bring,6,reggae
conscous,1,reggae
mama,5,reggae
africa,42,reggae
peppl,1,reggae
businessplay,1,reggae
di,27,reggae
regga,70,reggae
root,10,reggae
sound,10,reggae
refus,1,reggae
free,12,reggae
rb,3,reggae
bubblin,3,reggae
mighti,5,reggae
uhuh,1,reggae
eemi,1,reggae
duba,1,reggae
doodoodoodoo,2,reggae
musicov,1,reggae
hill,4,reggae
cross,8,reggae
valley,4,reggae
alreadi,7,reggae
age,1,reggae
true,5,reggae
rastafari,4,reggae
holi,8,reggae
foundat,2,reggae
mountain,2,reggae
weve,9,reggae
kilimanjaro,4,reggae
african,7,reggae
zulu,2,reggae
help,14,reggae
mandela,2,reggae
philosophi,7,reggae
strengh,1,reggae
redeem,1,reggae
provid,4,reggae
saviour,1,reggae
alreadyget,1,reggae
slave,8,reggae
bread,10,reggae
sir,20,reggae
mouth,6,reggae
fed,6,reggae
poor,23,reggae
israelit,22,reggae
aah,10,reggae
kid,5,reggae
darl,13,reggae
seen,6,reggae
shirt,6,reggae
atear,4,reggae
trouser,4,reggae
gone,4,reggae
end,21,reggae
bonni,4,reggae
clyde,4,reggae
storm,6,reggae
calm,4,reggae
farm,4,reggae
alarm,4,reggae
apoor,14,reggae
israeliteif,1,reggae
mine,13,reggae
id,5,reggae
rub,4,reggae
dub,4,reggae
girl,22,reggae
would,17,reggae
per,2,reggae
perfect,2,reggae
lone,1,reggae
afternoon,1,reggae
took,3,reggae
park,1,reggae
wear,11,reggae
cannot,5,reggae
mention,1,reggae
confus,1,reggae
choos,2,reggae
slow,16,reggae
solo,3,reggae
hay,1,reggae
mañana,1,reggae
※,1,reggae
mojimcom,1,reggae
movin,6,reggae
groovin,1,reggae
much,36,reggae
younger,1,reggae
bubbl,1,reggae
pray,3,reggae
roll,2,reggae
thunder,1,reggae
heat,1,reggae
bodi,1,reggae
wouldnt,3,reggae
liar,1,reggae
toy,1,reggae
ventur,1,reggae
lip,1,reggae
dip,1,reggae
whatcha,1,reggae
criticize…what,1,reggae
spring,8,reggae
summer,10,reggae
bright,1,reggae
spark,1,reggae
lakesid,2,reggae
went,4,reggae
alright,18,reggae
wine,3,reggae
funk,1,reggae
futur,6,reggae
ah,7,reggae
dayhey,1,reggae
stupid,12,reggae
theyv,9,reggae
cheaper,1,reggae
easier,2,reggae
beoh,1,reggae
jammin,68,reggae
jam,18,reggae
hope,17,reggae
rule,6,reggae
vow,2,reggae
anyhow,4,reggae
pay,2,reggae
price,2,reggae
sacrific,2,reggae
till,5,reggae
bullet,2,reggae
stop,22,reggae
bought,2,reggae
sold,4,reggae
defend,2,reggae
unit,24,reggae
yard,5,reggae
mount,6,reggae
zion,26,reggae
sitteth,2,reggae
ruleth,2,reggae
creation,5,reggae
rammin,2,reggae
hep,2,reggae
holyholi,2,reggae
holyholyholi,2,reggae
tyron,2,reggae
downi,2,reggae
famili,6,reggae
barret,2,reggae
al,4,reggae
anderson,2,reggae
carleton,2,reggae
seeco,2,reggae
earl,2,reggae
funi,1,reggae
treat,9,reggae
roof,3,reggae
share,10,reggae
shelter,4,reggae
singl,5,reggae
room,3,reggae
feelin,5,reggae
will,2,reggae
abl,2,reggae
card,2,reggae
tabl,2,reggae
daman,2,reggae
unjust,1,reggae
trust,1,reggae
worst,6,reggae
enemi,2,reggae
friend,17,reggae
behind,10,reggae
susu,3,reggae
pon,4,reggae
secret,1,reggae
reveal,2,reggae
cap,6,reggae
fit,8,reggae
corn,8,reggae
cokcokcok,8,reggae
cluckcluckcluck,6,reggae
ay,1,reggae
hate,4,reggae
pretend,1,reggae
elimin,1,reggae
bless,6,reggae
curs,5,reggae
thank,13,reggae
hypocrit,2,reggae
parasit,1,reggae
bite,1,reggae
lot,15,reggae
gotta,11,reggae
cluckcluckcluckjah,1,reggae
wonder,13,reggae
subject,11,reggae
school,14,reggae
malcolm,4,reggae
x,2,reggae
martin,2,reggae
luther,2,reggae
king,7,reggae
system,6,reggae
split,2,reggae
apart,2,reggae
china,2,reggae
set,5,reggae
copi,6,reggae
liberia,3,reggae
abolish,2,reggae
america,10,reggae
send,5,reggae
sierra,1,reggae
leon,1,reggae
win,9,reggae
marcusold,1,reggae
timer,26,reggae
old,30,reggae
sent,4,reggae
masjesti,1,reggae
ethiopia,4,reggae
bone,5,reggae
particular,4,reggae
repatri,2,reggae
educ,3,reggae
rebel,2,reggae
declar,2,reggae
timermichael,1,reggae
jackson,8,reggae
brought,11,reggae
thriller,8,reggae
gunman,8,reggae
hollar,8,reggae
guard,8,reggae
grilla,8,reggae
gwan,2,reggae
babylon,8,reggae
mc,2,reggae
babbl,2,reggae
phenom,2,reggae
bomb,29,reggae
ethiopian,2,reggae
italion,2,reggae
queen,4,reggae
asheba,2,reggae
balanc,2,reggae
libra,2,reggae
rain,6,reggae
meteor,2,reggae
form,2,reggae
pillar,2,reggae
islam,2,reggae
fuck,2,reggae
rest,17,reggae
wholl,2,reggae
drop,11,reggae
puriti,2,reggae
clean,2,reggae
ce,2,reggae
pool,2,reggae
next,11,reggae
compris,2,reggae
crown,2,reggae
holiday,2,reggae
scepter,2,reggae
mecca,2,reggae
record,2,reggae
raid,2,reggae
bibliotecha,2,reggae
sip,2,reggae
nectar,2,reggae
streetapparel,2,reggae
path,2,reggae
narrow,2,reggae
bombin,2,reggae
pharaoh,2,reggae
bounti,8,reggae
killer,8,reggae
pour,2,reggae
sorrel,2,reggae
plan,7,reggae
tomorrow,2,reggae
sodom,2,reggae
gommorah,2,reggae
refuge,11,reggae
michael,6,reggae
talk,19,reggae
weel,2,reggae
vex,10,reggae
jump,9,reggae
mi,30,reggae
chest,8,reggae
mr,10,reggae
punk,10,reggae
distress,8,reggae
askel,8,reggae
fuge,2,reggae
dem,29,reggae
tech,2,reggae
inna,7,reggae
rapper,4,reggae
yo,37,reggae
year,17,reggae
heard,10,reggae
window,3,reggae
thought,5,reggae
zorro,2,reggae
mexico,2,reggae
father,9,reggae
pablo,2,reggae
hell,5,reggae
paco,2,reggae
montego,2,reggae
echo,2,reggae
yah,2,reggae
deh,3,reggae
nigga,2,reggae
ghetto,9,reggae
kilo,2,reggae
puerto,2,reggae
manifico,2,reggae
perico,2,reggae
clash,2,reggae
vagina,2,reggae
cock,2,reggae
hard,13,reggae
rap,8,reggae
present,6,reggae
box,2,reggae
versu,4,reggae
mous,2,reggae
ox,5,reggae
wyclef,4,reggae
hym,2,reggae
dim,2,reggae
reflect,2,reggae
coffin,2,reggae
oop,2,reggae
abstract,2,reggae
kill,15,reggae
gap,5,reggae
figment,2,reggae
imagin,3,reggae
delt,2,reggae
incarcer,2,reggae
rival,2,reggae
idol,2,reggae
seek,2,reggae
surviv,9,reggae
detriment,2,reggae
dy,2,reggae
deth,2,reggae
camp,4,reggae
templ,2,reggae
doom,4,reggae
somehow,2,reggae
manag,2,reggae
bloom,3,reggae
blossom,2,reggae
necessari,3,reggae
battl,3,reggae
dead,3,reggae
possum,2,reggae
mimim,2,reggae
loss,2,reggae
caution,2,reggae
maximum,4,reggae
stratig,2,reggae
mic,2,reggae
trip,3,reggae
magnum,2,reggae
haitian,2,reggae
jamaican,2,reggae
york,2,reggae
california,2,reggae
borderlin,2,reggae
l,2,reggae
boogi,17,reggae
prazwel,2,reggae
stopwhoo,1,reggae
werent,2,reggae
stroll,1,reggae
return,1,reggae
saw,1,reggae
note,1,reggae
underneath,1,reggae
door,4,reggae
state,1,reggae
train,5,reggae
westbound,2,reggae
happi,2,reggae
cherri,4,reggae
sad,2,reggae
steep,2,reggae
posit,2,reggae
miss,3,reggae
babyno,1,reggae
sit,8,reggae
govern,3,reggae
observ,1,reggae
mingl,1,reggae
meet,3,reggae
lost,3,reggae
along,4,reggae
forget,3,reggae
dri,10,reggae
tear,8,reggae
shed,3,reggae
georgi,1,reggae
log,1,reggae
burnin,1,reggae
cryon,1,reggae
cryin,4,reggae
sayin,12,reggae
wowo,4,reggae
dirti,2,reggae
remark,2,reggae
hopeless,2,reggae
sinner,2,reggae
mankind,4,reggae
save,5,reggae
belief,2,reggae
begin,4,reggae
armageddon,2,reggae
piti,2,reggae
whose,2,reggae
chanc,2,reggae
grow,4,reggae
thinner,2,reggae
pleadin,2,reggae
woooh,2,reggae
curtain,1,reggae
moon,4,reggae
kept,1,reggae
messag,5,reggae
girli,1,reggae
lovin,8,reggae
resist,4,reggae
tumbl,2,reggae
ohooh,1,reggae
lovinsom,1,reggae
remain,2,reggae
tilli,6,reggae
bop,6,reggae
breaker,1,reggae
pave,1,reggae
later,3,reggae
repaid,1,reggae
yeahthi,1,reggae
respect,4,reggae
taught,8,reggae
politician,4,reggae
hustler,4,reggae
major,4,reggae
societi,4,reggae
small,8,reggae
problem,4,reggae
excit,2,reggae
nation,3,reggae
without,8,reggae
tree,3,reggae
himwhoa,1,reggae
strong,8,reggae
surrend,4,reggae
vaniti,2,reggae
miseri,2,reggae
noexodu,1,reggae
movement,33,reggae
yeaeah,1,reggae
men,2,reggae
hahahahahahaha,1,reggae
road,3,reggae
gener,5,reggae
trod,2,reggae
tribul,9,reggae
exodu,16,reggae
ooo,1,reggae
yeahyeahyeah,1,reggae
uh,7,reggae
open,4,reggae
eye,12,reggae
within,5,reggae
land,7,reggae
mose,2,reggae
across,2,reggae
sea,4,reggae
ooooooh,1,reggae
ooooh,1,reggae
yeaeaeaeaeaeaeah,1,reggae
uhuhuhuh,2,reggae
break,1,reggae
downpress,1,reggae
equal,2,reggae
wipe,1,reggae
transgress,1,reggae
captiv,1,reggae
peopleyour,1,reggae
order,4,reggae
court,8,reggae
session,2,reggae
pleas,5,reggae
allow,2,reggae
introduc,2,reggae
hundredyear,2,reggae
whoop,2,reggae
rudeboy,14,reggae
hugo,2,reggae
hick,2,reggae
adolfu,6,reggae
jame,6,reggae
emmanuel,4,reggae
zechariah,4,reggae
zechipaul,4,reggae
georg,4,reggae
grabandfle,4,reggae
hmm,2,reggae
charg,16,reggae
attempt,4,reggae
grab,2,reggae
flee,2,reggae
hush,14,reggae
hundr,14,reggae
fifteen,4,reggae
sutton,2,reggae
quiet,2,reggae
frame,2,reggae
deserv,2,reggae
rob,9,reggae
schoolchildren,4,reggae
aggrav,2,reggae
foam,2,reggae
hous,2,reggae
contempt,2,reggae
separ,3,reggae
herebi,2,reggae
sentenc,4,reggae
lash,2,reggae
exampl,2,reggae
harbor,2,reggae
adjourn,2,reggae
away007,1,reggae
ocean,15,reggae
eleven,2,reggae
rude,10,reggae
jail,3,reggae
fail,2,reggae
bail,2,reggae
loot,4,reggae
shanti,12,reggae
probat,2,reggae
taller,1,reggae
soldier,13,reggae
longer,2,reggae
townhit,1,reggae
star,13,reggae
beauti,2,reggae
tonight,25,reggae
em,2,reggae
superstar,5,reggae
comin,6,reggae
afar,5,reggae
reachin,5,reggae
reli,5,reggae
uhhuh,14,reggae
corner,9,reggae
dream,3,reggae
surprem,1,reggae
team,1,reggae
scheme,1,reggae
hubcap,1,reggae
sellin,1,reggae
theme,1,reggae
floatin,1,reggae
cream,1,reggae
doubt,1,reggae
million,2,reggae
unlimit,1,reggae
warranti,1,reggae
ceasar,1,reggae
date,1,reggae
skeezer,1,reggae
diplomat,1,reggae
legales,1,reggae
visa,1,reggae
begun,4,reggae
ima,3,reggae
side,1,reggae
pentagon,1,reggae
strike,1,reggae
forc,1,reggae
solomon,1,reggae
lettin,1,reggae
bygon,2,reggae
teach,13,reggae
cat,2,reggae
keepin,1,reggae
retrospect,1,reggae
halo,1,reggae
pppolit,1,reggae
senat,2,reggae
deelow,1,reggae
sore,1,reggae
bein,1,reggae
close,1,reggae
hittin,1,reggae
truth,1,reggae
seafloor,1,reggae
rich,1,reggae
ignor,1,reggae
tug,1,reggae
drug,1,reggae
becam,1,reggae
hardcor,1,reggae
couldnt,3,reggae
law,1,reggae
walkin,1,reggae
what,5,reggae
yea,6,reggae
dog,2,reggae
needl,1,reggae
chief,1,reggae
mess,1,reggae
cassiu,1,reggae
clay,1,reggae
stretch,1,reggae
heater,1,reggae
bourre,1,reggae
ball,1,reggae
pele,1,reggae
doin,3,reggae
ballet,1,reggae
peak,1,reggae
dant,1,reggae
broader,1,reggae
broadway,1,reggae
applaus,1,reggae
matador,1,reggae
yellin,1,reggae
ole,1,reggae
bk,1,reggae
cali,1,reggae
safe,1,reggae
common,1,reggae
showcas,1,reggae
finest,1,reggae
losin,1,reggae
fast,1,reggae
hors,2,reggae
gettin,1,reggae
defac,1,reggae
scarfac,1,reggae
screwfac,1,reggae
paranoid,1,reggae
wonderin,1,reggae
penalti,1,reggae
hangin,2,reggae
partyin,1,reggae
pickin,1,reggae
fri,1,reggae
campaign,1,reggae
tellin,1,reggae
spreadin,1,reggae
holdin,1,reggae
glove,1,reggae
hood,1,reggae
hee,1,reggae
ahhcom,1,reggae
part,10,reggae
driver,2,reggae
avenu,2,reggae
coliseum,4,reggae
reggaemani,1,reggae
river,4,reggae
wander,2,reggae
travel,2,reggae
cliff,2,reggae
dover,1,reggae
aliv,5,reggae
lick,1,reggae
wash,3,reggae
mere,1,reggae
pride,1,reggae
loneli,1,reggae
drag,1,reggae
guess,1,reggae
doverlawd,1,reggae
merci,9,reggae
lawd,6,reggae
oooh,2,reggae
cerase,1,reggae
umman,2,reggae
yuh,34,reggae
livin,3,reggae
yay,1,reggae
cho,1,reggae
rumor,4,reggae
wasnt,1,reggae
ju,1,reggae
gal,7,reggae
believ,7,reggae
hoy,2,reggae
relationship,1,reggae
fi,1,reggae
outta,2,reggae
glass,1,reggae
bar,1,reggae
ting,1,reggae
cooki,1,reggae
jar,1,reggae
far,1,reggae
pretti,1,reggae
mar,1,reggae
sight,4,reggae
duggama,1,reggae
second,3,reggae
barrington,2,reggae
levi,2,reggae
betta,1,reggae
flirt,1,reggae
sidewalk,1,reggae
plate,1,reggae
friendship,1,reggae
naw,3,reggae
gon,2,reggae
upset,1,reggae
splurt,1,reggae
alla,1,reggae
wheel,1,reggae
skirt,1,reggae
dat,3,reggae
shill,1,reggae
purs,1,reggae
baptiz,1,reggae
gwaan,1,reggae
church,1,reggae
waysget,1,reggae
israelitei,1,reggae
read,6,reggae
propheci,5,reggae
doesn’t,4,reggae
i’m,2,reggae
freedom,13,reggae
matter,5,reggae
fuss,4,reggae
fall,16,reggae
they’v,4,reggae
water,5,reggae
wish,4,reggae
fire’,3,reggae
gnash,3,reggae
teeth,3,reggae
‘caus,3,reggae
mourn,10,reggae
i’v,2,reggae
people’,2,reggae
messiah,2,reggae
here’,2,reggae
rey,2,reggae
late,1,reggae
underold,1,reggae
pirat,2,reggae
merchant,2,reggae
ship,15,reggae
bottomless,2,reggae
pit,2,reggae
hand,9,reggae
forward,2,reggae
triumphantli,2,reggae
redempt,15,reggae
emancip,4,reggae
mental,4,reggae
none,8,reggae
fear,4,reggae
atom,4,reggae
energi,4,reggae
prophet,4,reggae
asid,4,reggae
fulfil,4,reggae
book,4,reggae
thema,2,reggae
cana,2,reggae
stopa,2,reggae
freedomi,2,reggae
sister,4,reggae
yet,4,reggae
inst,1,reggae
1one,1,reggae
rightbuffalo,1,reggae
dreadlock,5,reggae
buffalo,11,reggae
stolen,2,reggae
arriv,5,reggae
analyz,1,reggae
sens,1,reggae
taken,1,reggae
histori,1,reggae
heck,1,reggae
woe,23,reggae
yoy,22,reggae
woy,7,reggae
yoe,12,reggae
troddin,4,reggae
woo,1,reggae
ran,1,reggae
driven,1,reggae
mainland,1,reggae
caribbean,1,reggae
san,1,reggae
juan,1,reggae
arm,1,reggae
yeo,1,reggae
yoeyour,1,reggae
awaylord,1,reggae
theyr,7,reggae
accus,1,reggae
killin,1,reggae
willin,1,reggae
aon,1,reggae
forgiv,3,reggae
someday,1,reggae
piec,1,reggae
somewher,1,reggae
near,1,reggae
grownup,1,reggae
grown,1,reggae
upson,1,reggae
movingsun,1,reggae
shiningsail,1,reggae
sail,19,reggae
steadi,5,reggae
lighten,2,reggae
speed,2,reggae
seat,2,reggae
commot,4,reggae
wind,2,reggae
tight,4,reggae
oceanoh,1,reggae
pie,1,reggae
born,1,reggae
harder,18,reggae
oppressor,1,reggae
underground,1,reggae
woah,1,reggae
rather,1,reggae
grave,1,reggae
puppet,2,reggae
knowmichael,1,reggae
stopeasi,1,reggae
skank,21,reggae
easi,40,reggae
spliff,3,reggae
drift,3,reggae
stay,4,reggae
riff,3,reggae
shank,1,reggae
herb,2,reggae
honey,3,reggae
skanker,1,reggae
bit,1,reggae
skanki,1,reggae
easycom,1,reggae
dig,1,reggae
wagonist,1,reggae
antagonist,1,reggae
wolf,11,reggae
leopard,6,reggae
sheep,11,reggae
shepherd,6,reggae
inform,5,reggae
talebear,5,reggae
crossroad,1,reggae
decis,1,reggae
peep,4,reggae
lion,20,reggae
yeahdont,1,reggae
worri,28,reggae
mornin,4,reggae
smile,4,reggae
risin,4,reggae
pitch,4,reggae
doorstep,4,reggae
singin,17,reggae
melodi,4,reggae
pure,4,reggae
bout,4,reggae
alrightcould,1,reggae
ayin,1,reggae
dark,1,reggae
rocki,1,reggae
stumbl,1,reggae
point,1,reggae
finger,1,reggae
someon,2,reggae
els,1,reggae
brotherman,1,reggae
rearrang,1,reggae
fittest,2,reggae
rocker,4,reggae
lovedold,1,reggae
deputi,8,reggae
swear,3,reggae
selfdefens,3,reggae
capit,1,reggae
offens,1,reggae
john,2,reggae
brown,2,reggae
plant,2,reggae
seed,1,reggae
came,2,reggae
sudden,1,reggae
reflex,1,reggae
bucket,1,reggae
bottom,2,reggae
noit,1,reggae
electr,22,reggae
shakin,2,reggae
jiggleamesacara,3,reggae
pumpin,3,reggae
matic,3,reggae
woogi,24,reggae
ride,3,reggae
slide,2,reggae
ola,15,reggae
dela,5,reggae
deloh,4,reggae
delohooh,1,reggae
full,1,reggae
nice,6,reggae
spin,2,reggae
disc,1,reggae
crisp,1,reggae
hound,1,reggae
cb,1,reggae
glee,1,reggae
knee,1,reggae
buddi,1,reggae
jb,1,reggae
oneget,1,reggae
fightoh,1,reggae
boat,8,reggae
rockin,2,reggae
action,1,reggae
reaction,1,reggae
insid,1,reggae
bend,4,reggae
sweep,2,reggae
sweepstak,3,reggae
winner,3,reggae
round,1,reggae
loner,1,reggae
callin,4,reggae
soulth,1,reggae
heavi,11,reggae
drybon,1,reggae
dan,3,reggae
bush,1,reggae
forgot,1,reggae
len,4,reggae
oxwil,1,reggae
oxlen,1,reggae
mother,2,reggae
downwil,1,reggae
downdi,1,reggae
downgiv,1,reggae
downhelp,1,reggae
iron,23,reggae
ironwood,1,reggae
fiyah,1,reggae
anywaywarmup,1,reggae
press,1,reggae
uniform,1,reggae
demkhaaki,1,reggae
pant,1,reggae
involv,1,reggae
mawn,1,reggae
daysschool,2,reggae
drybut,4,reggae
dryah,1,reggae
yeeaaaaaaahhh,1,reggae
bushcom,1,reggae
ketchi,6,reggae
shubi,4,reggae
pop,4,reggae
mend,4,reggae
easili,2,reggae
ketchyketchi,23,reggae
shubyshubi,24,reggae
learn,1,reggae
hour,1,reggae
papa,1,reggae
tonightif,1,reggae
troubl,16,reggae
reremind,2,reggae
lover,1,reggae
broke,1,reggae
faith,1,reggae
backziyapo,1,reggae
yaya,1,reggae
papayapa,1,reggae
tidale,1,reggae
popo,1,reggae
puduloo,1,reggae
stenapeh,1,reggae
nana,1,reggae
po,2,reggae
poro,1,reggae
pleasant,2,reggae
unif,2,reggae
rastaman,3,reggae
iyaman,2,reggae
afri,1,reggae
benefit,2,reggae
await,2,reggae
creator,2,reggae
forefath,1,reggae
cornerston,2,reggae
abroad,1,reggae
yardm,1,reggae
griev,2,reggae
univers,14,reggae
mum,1,reggae
undi,1,reggae
grass,1,reggae
growin,1,reggae
starv,1,reggae
ne,1,reggae
icom,1,reggae
reggaeoh,1,reggae
magic,10,reggae
nest,2,reggae
grey,1,reggae
